dates,DB_R_uncorrected,DB_R_corrected,S_EC
2015-09-11 00:00:00+00:00,9.0,9.0,1.6583333333333332
2015-09-12 00:00:00+00:00,5.972222222222222,5.972222222222222,5.883333333333333
2015-09-13 00:00:00+00:00,8.25,8.25,6.483333333333333
2015-09-14 00:00:00+00:00,8.166666666666666,8.166666666666666,3.525
2015-09-15 00:00:00+00:00,7.277777777777778,7.277777777777778,3.25
2015-09-16 00:00:00+00:00,5.166666666666667,5.1665445465749285,1.5291666666666666
2015-09-17 00:00:00+00:00,2.0833333333333335,2.0831995789819326,-1.2041666666666666
2015-09-18 00:00:00+00:00,2.4166666666666665,2.4165202282583387,-0.8208333333333337
2015-09-20 00:00:00+00:00,3.0833333333333335,3.0831580147282556,0.3916666666666666
2015-09-21 00:00:00+00:00,3.5,3.499808285953812,0.8916666666666666
2015-09-22 00:00:00+00:00,7.166666666666667,7.166457107751233,3.6750000000000003
2015-09-23 00:00:00+00:00,2.0555555555555554,2.0553265823663294,0.4333333333333333
2015-09-24 00:00:00+00:00,0.6666666666666666,0.6664165806515674,-0.9833333333333333
2015-09-25 00:00:00+00:00,0.25,0.24972696365475636,-2.7458333333333336
2015-09-26 00:00:00+00:00,0.75,0.7497020263919227,-1.362500000000001
2015-09-27 00:00:00+00:00,2.25,2.249674941580305,1.1208333333333333
2015-09-28 00:00:00+00:00,4.277777777777778,4.277423314440713,1.8749999999999998
2015-09-29 00:00:00+00:00,3.8333333333333335,3.832946959678445,0.9416666666666668
2015-09-30 00:00:00+00:00,1.6666666666666667,1.6662456784185486,-0.2888888888888889
2015-10-01 00:00:00+00:00,2.5,2.499541479537886,0.4428571428571428
2015-10-02 00:00:00+00:00,5.416666666666667,5.416167467614133,3.6666666666666674
2015-10-03 00:00:00+00:00,10.75,10.749456730822965,7.295833333333333
2015-10-04 00:00:00+00:00,-0.1388888888888889,-0.13947988232981703,-0.9458333333333334
2015-10-05 00:00:00+00:00,-0.3055555555555556,-0.3061982085545068,-2.866666666666667
2015-10-06 00:00:00+00:00,-0.08333333333333333,-0.08403188204869244,-1.2374999999999998
2015-10-07 00:00:00+00:00,1.5,1.4992409976154546,-0.6291666666666668
2015-10-08 00:00:00+00:00,-1.9166666666666667,-1.9174910246810999,-4.687499999999999
2015-10-09 00:00:00+00:00,-2.388888888888889,-2.3897838720637714,-5.3166666666666655
2015-10-10 00:00:00+00:00,-1.75,-1.7509712704133664,-4.312500000000001
2015-10-11 00:00:00+00:00,0.6666666666666666,0.6656130279264995,-3.7083333333333326
2015-10-12 00:00:00+00:00,-1.0833333333333333,-1.084475868518666,-5.229166666666667
2015-10-13 00:00:00+00:00,-1.6666666666666667,-1.667905103096285,-5.566666666666666
2015-10-14 00:00:00+00:00,-3.8333333333333335,-3.8346751838449435,-6.7749999999999995
2015-10-15 00:00:00+00:00,-2.8333333333333335,-2.834786651946523,-6.0041666666666655
2015-10-16 00:00:00+00:00,-4.0,-4.001573416925452,-7.2875000000000005
2015-10-17 00:00:00+00:00,-4.444444444444445,-4.446147203041588,-8.095833333333333
2015-10-18 00:00:00+00:00,-3.25,-3.251841995767584,-6.695833333333334
2015-10-20 00:00:00+00:00,-2.0,-2.002152972919133,-3.670833333333332
2015-10-21 00:00:00+00:00,-2.8333333333333335,-2.8356595649819165,-5.250000000000001
2015-10-22 00:00:00+00:00,-3.8333333333333335,-3.8358457613932395,-6.666666666666667
2015-10-23 00:00:00+00:00,-2.5,-2.502712442824454,-5.158333333333333
2015-10-24 00:00:00+00:00,1.4166666666666667,1.4137394569911448,-1.8916666666666666
2015-10-25 00:00:00+00:00,-6.794871794871795,-6.7980295129516195,-10.558333333333334
2015-10-26 00:00:00+00:00,-8.846153846153847,-8.849558862159089,-12.120833333333335
2015-10-27 00:00:00+00:00,-7.0,-7.003670212785559,-9.454166666666667
2015-10-28 00:00:00+00:00,-5.6923076923076925,-5.6962621743903865,-8.391666666666666
2015-10-29 00:00:00+00:00,-5.6923076923076925,-5.696566757254364,-7.783333333333334
2015-10-30 00:00:00+00:00,-4.512820512820513,-4.517405785793833,-7.091666666666668
2015-10-31 00:00:00+00:00,-5.615384615384615,-5.620319106944022,-8.204166666666666
2015-11-01 00:00:00+00:00,-6.6923076923076925,-6.6976158755622945,-9.771428571428572
2015-11-02 00:00:00+00:00,-11.743589743589743,-11.749297634799081,-13.295833333333334
2015-11-03 00:00:00+00:00,-7.6923076923076925,-7.698442935024991,-9.220833333333333
2015-11-04 00:00:00+00:00,-5.0,-5.0065919528508545,-8.191666666666668
2015-11-05 00:00:00+00:00,-4.0,-4.007079828187451,-6.0375000000000005
2015-11-06 00:00:00+00:00,-4.384615384615385,-4.392216155239806,-6.375
2015-11-07 00:00:00+00:00,-5.153846153846154,-5.162002935125523,-7.675
2015-11-08 00:00:00+00:00,-6.6923076923076925,-6.701057656780424,-10.008333333333335
2015-11-09 00:00:00+00:00,-8.461538461538462,-8.470920993327129,-13.200000000000001
2015-11-10 00:00:00+00:00,-10.384615384615385,-10.394672190825295,-14.779166666666663
2015-11-11 00:00:00+00:00,-7.6923076923076925,-7.703082918629378,-11.487499999999999
2015-11-12 00:00:00+00:00,-10.538461538461538,-10.550001889040779,-12.937499999999998
2015-11-13 00:00:00+00:00,-10.23076923076923,-10.243124092402176,-13.416666666666666
2015-11-14 00:00:00+00:00,-11.128205128205128,-11.1414266989095,-9.937500000000002
2015-11-15 00:00:00+00:00,-2.3846153846153846,-2.398758806621415,-4.858333333333333
2015-11-16 00:00:00+00:00,-3.0,-3.015123497196963,-5.983333333333333
2015-11-17 00:00:00+00:00,-8.923076923076923,-8.939241942942502,-9.6625
2015-11-18 00:00:00+00:00,-1.6923076923076923,-1.7095790523382246,-3.1666666666666656
2015-11-20 00:00:00+00:00,2.8461538461538463,2.8264611140270026,0.7541666666666669
2015-11-21 00:00:00+00:00,-2.6923076923076925,-2.713322969111634,-5.5125
2015-11-22 00:00:00+00:00,-10.743589743589743,-10.766007417017976,-13.841666666666667
2015-11-23 00:00:00+00:00,-10.0,-10.023904091580023,-13.537500000000001
2015-11-24 00:00:00+00:00,-11.0,-11.025478874048341,-13.375
2015-11-25 00:00:00+00:00,-12.384615384615385,-12.411761925755284,-13.866666666666665
2015-11-26 00:00:00+00:00,-11.871794871794872,-11.900706666701161,-16.529166666666665
2015-11-27 00:00:00+00:00,-20.307692307692307,-20.338471830965858,-23.016666666666662
2015-11-28 00:00:00+00:00,-18.23076923076923,-18.263524034826727,-23.224999999999998
2015-11-29 00:00:00+00:00,-14.538461538461538,-14.573304447308985,-16.758333333333333
2015-11-30 00:00:00+00:00,-9.923076923076923,-9.960126229817146,-12.2125
2015-12-01 00:00:00+00:00,-17.153846153846153,-17.193225821751724,-24.328571428571426
2015-12-02 00:00:00+00:00,-20.53846153846154,-20.580301405425,-25.483333333333334
2015-12-03 00:00:00+00:00,-23.384615384615383,-23.429051370768352,-25.679166666666664
2015-12-04 00:00:00+00:00,-19.71794871794872,-19.765123036220523,-20.712499999999995
2015-12-05 00:00:00+00:00,-20.384615384615383,-20.434676753980277,-23.516666666666666
2015-12-06 00:00:00+00:00,-20.384615384615383,-20.43771924575521,-21.537500000000005
2015-12-07 00:00:00+00:00,-19.53846153846154,-19.59477027154784,-21.67916666666667
2015-12-08 00:00:00+00:00,-19.923076923076923,-19.982760067353194,-19.154166666666665
2015-12-09 00:00:00+00:00,-9.384615384615385,-9.447849859436353,-11.460869565217392
2015-12-10 00:00:00+00:00,-6.230769230769231,-6.297739557729628,-7.2749999999999995
2015-12-11 00:00:00+00:00,-6.230769230769231,-6.301667756529942,-8.708333333333334
2015-12-12 00:00:00+00:00,-12.692307692307692,-12.767334811702016,-14.875
2015-12-13 00:00:00+00:00,-15.307692307692308,-15.387056686669789,-18.183333333333334
2015-12-14 00:00:00+00:00,-17.153846153846153,-17.237764951785856,-19.6125
2015-12-15 00:00:00+00:00,-25.153846153846153,-25.242545244745575,-24.000000000000004
2015-12-16 00:00:00+00:00,-23.53846153846154,-23.63217573048157,-23.25
2015-12-17 00:00:00+00:00,-22.846153846153847,-22.945127098974464,-19.666666666666668
2015-12-18 00:00:00+00:00,-21.923076923076923,-22.027562562492598,-19.225
2015-12-20 00:00:00+00:00,-22.025641025641026,-22.141949932303213,-25.425
2015-12-21 00:00:00+00:00,-23.0,-23.12263955917603,-25.08333333333333
2015-12-22 00:00:00+00:00,-17.923076923076923,-18.05233999436556,-19.916666666666668
2015-12-23 00:00:00+00:00,-14.487179487179487,-14.623369306117885,-16.74166666666667
2015-12-24 00:00:00+00:00,-9.846153846153847,-9.989584208859503,-10.904166666666667
2015-12-25 00:00:00+00:00,-13.923076923076923,-14.07407236344212,-15.983333333333334
2015-12-26 00:00:00+00:00,-17.0,-17.158895958677675,-20.866666666666664
2015-12-27 00:00:00+00:00,-17.615384615384617,-17.782527599784334,-22.82083333333333
2015-12-28 00:00:00+00:00,-22.58974358974359,-22.76549132423722,-25.541666666666668
2015-12-29 00:00:00+00:00,-20.615384615384617,-20.800106180903555,-23.10416666666667
2015-12-30 00:00:00+00:00,-15.692307692307692,-15.886383654497108,-18.2625
2015-12-31 00:00:00+00:00,-18.692307692307693,-18.89613021738847,-20.558333333333334
2016-01-01 00:00:00+00:00,-16.846153846153847,-17.06012680362979,-19.02857142857143
2016-01-02 00:00:00+00:00,-15.0,-15.224539051336535,-17.204166666666666
2016-01-03 00:00:00+00:00,-19.076923076923077,-19.312455749314317,-20.829166666666666
2016-01-04 00:00:00+00:00,-23.923076923076923,-24.17004266741064,-25.858333333333334
2016-01-05 00:00:00+00:00,-21.23076923076923,-21.489619462894137,-21.804166666666664
2016-01-06 00:00:00+00:00,-22.615384615384617,-22.88658273978161,-20.037500000000005
2016-01-07 00:00:00+00:00,-23.0,-23.28402141495855,-24.89166666666667
2016-01-08 00:00:00+00:00,-24.307692307692307,-24.605024391095466,-27.712500000000006
2016-01-09 00:00:00+00:00,-26.794871794871796,-27.106013869698085,-25.354166666666668
2016-01-10 00:00:00+00:00,-11.794871794871796,-12.120335073529898,-15.045833333333334
2016-01-11 00:00:00+00:00,-14.0,-14.340307506622729,-16.904166666666665
2016-01-12 00:00:00+00:00,-15.512820512820513,-15.868506982658058,-17.12916666666667
2016-01-13 00:00:00+00:00,-21.0,-21.37161175506905,-23.129166666666663
2016-01-14 00:00:00+00:00,-21.53846153846154,-21.92655633862669,-21.379166666666663
2016-01-15 00:00:00+00:00,-12.153846153846153,-12.558993022533027,-14.33333333333333
2016-01-16 00:00:00+00:00,-16.0,-16.422779023765955,-15.016666666666666
2016-01-17 00:00:00+00:00,-9.974358974358974,-10.415361075576916,-10.8125
2016-01-18 00:00:00+00:00,-10.23076923076923,-10.69059591271337,-12.570833333333333
2016-01-20 00:00:00+00:00,-19.923076923076923,-20.422398155060254,-22.275000000000002
2016-01-21 00:00:00+00:00,-18.76923076923077,-19.289241600177373,-21.2375
2016-01-22 00:00:00+00:00,-23.53846153846154,-24.07980267140799,-25.86666666666667
2016-01-23 00:00:00+00:00,-20.615384615384617,-21.17870562359998,-23.862499999999997
2016-01-24 00:00:00+00:00,-26.23076923076923,-26.81672812461869,-29.595652173913045
2016-01-25 00:00:00+00:00,-23.692307692307693,-24.30157045476466,-25.861538461538466
2016-01-26 00:00:00+00:00,-28.307692307692307,-28.940932398180063,-31.599999999999998
2016-01-27 00:00:00+00:00,-34.0,-34.65789782630862,-31.016666666666666
2016-01-28 00:00:00+00:00,-26.076923076923077,-26.760165435015338,-30.454166666666655
2016-01-29 00:00:00+00:00,-24.923076923076923,-25.63235640466811,-28.891666666666662
2016-01-30 00:00:00+00:00,-22.076923076923077,-22.812937444793956,-24.95833333333334
2016-01-31 00:00:00+00:00,-21.46153846153846,-22.22498999261798,-21.941666666666666
2016-02-01 00:00:00+00:00,-20.53846153846154,-21.330056334795998,-22.599999999999998
2016-02-02 00:00:00+00:00,-20.743589743589745,-21.564037011398053,-24.45833333333334
2016-02-03 00:00:00+00:00,-22.53846153846154,-23.38847283556163,-27.01666666666667
2016-02-04 00:00:00+00:00,-28.923076923076923,-29.803365375056107,-28.387500000000003
2016-02-05 00:00:00+00:00,-29.23076923076923,-30.142048716361266,-27.308333333333334
2016-02-06 00:00:00+00:00,-27.0,-27.942984306223455,-25.349999999999998
2016-02-07 00:00:00+00:00,-24.153846153846153,-25.129248101552253,-28.182608695652174
2016-02-08 00:00:00+00:00,-23.76923076923077,-24.77776130980397,-27.6375
2016-02-09 00:00:00+00:00,-22.23076923076923,-23.27313651481999,-25.808333333333334
2016-02-10 00:00:00+00:00,-23.333333333333332,-24.41024175231973,-25.03333333333333
2016-02-11 00:00:00+00:00,-22.384615384615383,-23.49676458642816,-23.687500000000004
2016-02-12 00:00:00+00:00,-22.153846153846153,-23.30193003348982,-20.766666666666662
2016-02-13 00:00:00+00:00,-17.0,-18.18470566660107,-18.479166666666668
2016-02-14 00:00:00+00:00,-18.794871794871796,-20.016878516343017,-20.80416666666667
2016-02-15 00:00:00+00:00,-20.76923076923077,-22.029208896017824,-22.937500000000004
2016-02-16 00:00:00+00:00,-20.76923076923077,-22.06784063866417,-21.504166666666666
2016-02-17 00:00:00+00:00,-21.0,-22.337890822870257,-24.991666666666664
2016-02-18 00:00:00+00:00,-25.794871794871796,-27.17268052593943,-29.883333333333336
2016-02-20 00:00:00+00:00,-9.923076923076923,-11.38257757957164,-15.229166666666664
2016-02-21 00:00:00+00:00,-24.384615384615383,-25.885859780020983,-28.229166666666668
2016-02-22 00:00:00+00:00,-29.153846153846153,-30.69741066756703,-31.85833333333333
2016-02-23 00:00:00+00:00,-27.23076923076923,-28.81721216392909,-30.64166666666667
2016-02-24 00:00:00+00:00,-25.846153846153847,-27.47601423660396,-29.400000000000006
2016-02-25 00:00:00+00:00,-22.743589743589745,-24.417386179241888,-29.120833333333334
2016-02-26 00:00:00+00:00,-30.666666666666668,-32.384896099509625,-30.775000000000002
2016-02-27 00:00:00+00:00,-30.025641025641026,-31.788777588862324,-26.557142857142857
2016-02-28 00:00:00+00:00,-23.53846153846154,-25.34695536915387,-28.9375
2016-02-29 00:00:00+00:00,-24.692307692307693,-26.54658376229169,-30.616666666666664
2016-03-01 00:00:00+00:00,-27.794871794871796,-29.695328752213232,-29.900000000000002
2016-03-02 00:00:00+00:00,-26.564102564102566,-28.51111158794245,-28.429166666666664
2016-03-03 00:00:00+00:00,-19.76923076923077,-21.763134440580636,-22.737499999999997
2016-03-04 00:00:00+00:00,-17.076923076923077,-19.11803426810509,-19.89166666666667
2016-03-05 00:00:00+00:00,-19.871794871794872,-21.96039565722679,-25.595833333333335
2016-03-06 00:00:00+00:00,-21.0,-23.136340591038067,-23.72083333333333
2016-03-07 00:00:00+00:00,-22.153846153846153,-24.33814386040499,-26.70833333333333
2016-03-08 00:00:00+00:00,-22.615384615384617,-24.847822837051346,-26.883333333333326
2016-03-09 00:00:00+00:00,-19.23076923076923,-21.51149648011965,-23.058333333333334
2016-03-10 00:00:00+00:00,-19.46153846153846,-21.790667422345713,-23.1125
2016-03-11 00:00:00+00:00,-17.46153846153846,-19.839145084539336,-23.40833333333333
2016-03-12 00:00:00+00:00,-19.0,-21.426122638850533,-22.2625
2016-03-13 00:00:00+00:00,-18.05128205128205,-20.52592064129254,-21.920833333333334
2016-03-14 00:00:00+00:00,-8.794871794871796,-11.31798707706151,-13.116666666666665
2016-03-15 00:00:00+00:00,-12.692307692307692,-15.26382048526158,-16.516666666666662
2016-03-16 00:00:00+00:00,-17.307692307692307,-19.92748282963584,-21.9375
2016-03-17 00:00:00+00:00,-16.846153846153847,-19.514061089587745,-19.895833333333332
2016-03-18 00:00:00+00:00,-16.153846153846153,-18.869667315000427,-20.11666666666667
2016-03-20 00:00:00+00:00,-19.666666666666668,-22.47753755814026,-20.679166666666664
2016-03-21 00:00:00+00:00,-14.846153846153847,-17.704074628099463,-21.349999999999998
2016-03-22 00:00:00+00:00,-21.94871794871795,-24.853314097012714,-29.08749999999999
2016-03-23 00:00:00+00:00,-20.076923076923077,-23.027776313057217,-25.154166666666672
2016-03-24 00:00:00+00:00,-15.153846153846153,-18.150494245146124,-22.245833333333334
2016-03-25 00:00:00+00:00,-17.205128205128204,-20.247064832662563,-25.10416666666666
2016-03-26 00:00:00+00:00,-18.923076923076923,-22.009751618575027,-23.78260869565218
2016-03-27 00:00:00+00:00,-16.916666666666668,-20.047484819634143,-22.005
2016-03-28 00:00:00+00:00,-17.5,-20.674322936063067,-22.92083333333333
2016-03-29 00:00:00+00:00,-10.916666666666666,-14.133811798020563,-20.783333333333335
2016-03-30 00:00:00+00:00,-20.194444444444443,-23.453685493119362,-21.195833333333333
2016-03-31 00:00:00+00:00,-18.166666666666668,-21.46723396115875,-22.091666666666665
2016-04-01 00:00:00+00:00,-11.583333333333334,-14.924414178978422,-17.1
2016-04-02 00:00:00+00:00,-11.916666666666666,-15.297405789961353,-21.958333333333332
2016-04-03 00:00:00+00:00,-14.527777777777779,-17.947277844676456,-23.395833333333332
2016-04-04 00:00:00+00:00,-16.083333333333332,-19.540655541371677,-23.658333333333335
2016-04-05 00:00:00+00:00,-16.77777777777778,-20.27194252169318,-25.72916666666667
2016-04-06 00:00:00+00:00,-19.305555555555557,-22.835543165893938,-25.462499999999995
2016-04-07 00:00:00+00:00,-15.083333333333334,-18.648084887350073,-22.508333333333336
2016-04-08 00:00:00+00:00,-12.666666666666666,-16.26508487064759,-22.88333333333334
2016-04-09 00:00:00+00:00,-12.027777777777779,-15.658727919725097,-19.34583333333333
2016-04-10 00:00:00+00:00,-11.38888888888889,-15.0511998603368,-16.616666666666664
2016-04-11 00:00:00+00:00,-5.388888888888889,-9.081354274435434,-17.724999999999998
2016-04-12 00:00:00+00:00,-8.833333333333334,-12.554712566299017,-18.254166666666666
2016-04-13 00:00:00+00:00,-9.166666666666666,-12.915686249117377,-13.820833333333338
2016-04-14 00:00:00+00:00,-6.611111111111111,-10.386465896313283,-14.725000000000001
2016-04-15 00:00:00+00:00,-7.083333333333333,-10.883687868543841,-13.383333333333333
2016-04-16 00:00:00+00:00,-3.5833333333333335,-7.407323260665734,-8.737499999999999
2016-04-17 00:00:00+00:00,-8.166666666666666,-12.012900179619745,-12.845833333333333
2016-04-18 00:00:00+00:00,-10.777777777777779,-14.644837130862392,-15.704166666666667
2016-04-20 00:00:00+00:00,-0.9166666666666666,-4.821028555228149,-7.216666666666668
2016-04-21 00:00:00+00:00,-11.916666666666666,-15.837461359893688,-16.095833333333335
2016-04-22 00:00:00+00:00,-12.916666666666666,-16.8523887237567,-18.175
2016-04-23 00:00:00+00:00,-8.194444444444445,-12.143570730805607,-17.98333333333333
2016-04-24 00:00:00+00:00,-9.5,-13.46099145407294,-16.849999999999998
2016-04-25 00:00:00+00:00,-10.0,-13.971303431615254,-14.445833333333333
2016-04-26 00:00:00+00:00,-4.361111111111111,-8.34116102788184,-7.683333333333334
2016-04-27 00:00:00+00:00,5.472222222222222,1.4850017640500899,-0.75
2016-04-28 00:00:00+00:00,5.5,1.5071935238862504,-0.32083333333333336
2016-04-29 00:00:00+00:00,1.6666666666666667,-2.330134612992069,-2.5291666666666663
2016-04-30 00:00:00+00:00,-1.9444444444444444,-5.943644524439112,-6.2
2016-05-01 00:00:00+00:00,5.166666666666667,1.166666666666667,-4.571428571428571
2016-05-02 00:00:00+00:00,0.5833333333333334,-3.4158667466613335,-4.145833333333333
2016-05-03 00:00:00+00:00,3.9166666666666665,-0.08013461299206925,-3.4375
2016-05-04 00:00:00+00:00,-4.972222222222222,-8.965028698335972,-11.499999999999998
2016-05-05 00:00:00+00:00,-2.9166666666666665,-6.903887124838799,-8.17083333333333
2016-05-06 00:00:00+00:00,-0.6666666666666666,-4.646716583437397,-4.8136363636363635
2016-05-07 00:00:00+00:00,0.9166666666666666,-3.054636764948587,-7.241666666666666
2016-05-08 00:00:00+00:00,-0.08333333333333333,-4.044324787406272,-5.550000000000001
2016-05-09 00:00:00+00:00,1.6666666666666667,-2.282459619694495,-4.424999999999999
2016-05-10 00:00:00+00:00,5.0,1.0642779429099667,-3.6374999999999997
2016-05-11 00:00:00+00:00,4.5,0.579205306772979,-1.8863636363636367
2016-05-12 00:00:00+00:00,1.9166666666666667,-1.9876952218948152,-3.8250000000000006
2016-05-13 00:00:00+00:00,0.3888888888888889,-3.4975541798676026,-5.0375
2016-05-14 00:00:00+00:00,5.5,1.632940646915387,-1.1526315789473682
2016-05-15 00:00:00+00:00,6.333333333333333,2.487099820380255,1.4000000000000001
2016-05-16 00:00:00+00:00,6.611111111111111,2.7871211837787104,2.65
2016-05-17 00:00:00+00:00,2.9166666666666665,-0.8836878685438418,-0.7083333333333335
2016-05-18 00:00:00+00:00,1.5833333333333333,-2.1920214518688397,-2.7875
2016-05-20 00:00:00+00:00,-0.5277777777777778,-4.2491570107434615,-3.304166666666667
2016-05-21 00:00:00+00:00,-0.6666666666666666,-4.35913205221321,-3.35
2016-05-22 00:00:00+00:00,0.25,-3.4123109714479107,-3.1041666666666665
2016-05-23 00:00:00+00:00,-0.25,-3.8809501419473187,-3.6416666666666675
2016-05-24 00:00:00+00:00,0.8888888888888888,-2.7095293150920376,-3.8208333333333333
2016-05-25 00:00:00+00:00,1.25,-2.314751554016738,-2.370833333333334
2016-05-26 00:00:00+00:00,3.0833333333333335,-0.4466542770050488,-2.575
2016-05-27 00:00:00+00:00,2.75,-0.7441647439154013,-2.954545454545455
2016-05-28 00:00:00+00:00,1.5277777777777777,-1.929544430260567,-1.945833333333333
2016-05-29 00:00:00+00:00,-0.75,-4.169500066898678,-3.733333333333334
2016-05-30 00:00:00+00:00,0.5,-2.880739123294686,-4.133333333333334
2016-05-31 00:00:00+00:00,0.25,-3.0910808456450884,-4.154166666666667
2016-06-01 00:00:00+00:00,3.1666666666666665,-0.13390062782541756,-3.142857142857143
2016-06-02 00:00:00+00:00,5.5,2.240758951325082,-2.0708333333333333
2016-06-03 00:00:00+00:00,6.5,3.282854868646104,-0.8791666666666664
