dates,DB_R_uncorrected,DB_R_corrected,S_EC
2017-03-20 00:00:00+00:00,-1.6153846153846154,-4.426255506858206,-8.612499999999999
2017-03-21 00:00:00+00:00,-14.384615384615385,-17.242536166561,-18.19130434782609
2017-03-22 00:00:00+00:00,-15.692307692307692,-18.596903840602454,-20.916666666666664
2017-03-23 00:00:00+00:00,-16.615384615384617,-19.566237851518757,-20.7625
2017-03-24 00:00:00+00:00,-15.076923076923077,-18.073571168223047,-19.358333333333334
2017-03-25 00:00:00+00:00,-17.23076923076923,-20.27270585830359,-22.645833333333332
2017-03-26 00:00:00+00:00,-16.083333333333332,-19.170008028831436,-22.475000000000005
2017-03-27 00:00:00+00:00,-12.583333333333334,-15.714151486300807,-18.41666666666667
2017-03-28 00:00:00+00:00,-14.416666666666666,-17.590989602729735,-17.360869565217392
2017-03-29 00:00:00+00:00,-9.833333333333334,-13.050478464687231,-15.116666666666662
2017-03-30 00:00:00+00:00,-8.0,-11.259241048674918,-14.012500000000001
2017-03-31 00:00:00+00:00,-6.916666666666667,-10.217233961158751,-19.745833333333334
2017-04-01 00:00:00+00:00,-11.75,-15.091080845645088,-18.828571428571426
2017-04-02 00:00:00+00:00,-13.416666666666666,-16.797405789961353,-17.7625
2017-04-03 00:00:00+00:00,-7.916666666666667,-11.336166733565346,-13.162500000000001
2017-04-04 00:00:00+00:00,-3.75,-7.207322208038345,-8.395833333333332
2017-04-05 00:00:00+00:00,1.0,-2.4941647439154013,-5.8708333333333345
2017-04-06 00:00:00+00:00,3.3333333333333335,-0.19665427700504878,-4.270833333333333
2017-04-07 00:00:00+00:00,1.5,-2.064751554016738,-6.887499999999999
2017-04-08 00:00:00+00:00,1.0,-2.5984182039809265,-5.804166666666666
2017-04-09 00:00:00+00:00,-1.8333333333333333,-5.464283475280652,-5.399999999999999
2017-04-10 00:00:00+00:00,-9.8,-13.462310971447911,-13.108333333333334
2017-04-11 00:00:00+00:00,-9.636363636363637,-13.328829021910181,-14.749999999999998
2017-04-12 00:00:00+00:00,-12.0,-15.721379232965683,-16.691666666666666
2017-04-13 00:00:00+00:00,-11.125,-14.87401958245071,-16.53478260869565
2017-04-14 00:00:00+00:00,-13.8,-17.575354785202173,-20.558333333333337
2017-04-15 00:00:00+00:00,-14.333333333333334,-18.13368786854384,-20.395833333333332
2017-04-16 00:00:00+00:00,-11.0,-14.8239899273324,-17.354166666666668
2017-04-17 00:00:00+00:00,-11.6,-15.446233512953079,-16.32
2017-04-18 00:00:00+00:00,-8.714285714285714,-12.581345067370327,-13.064285714285715
2017-04-20 00:00:00+00:00,-8.5,-12.404361888561482,-13.3125
2017-04-21 00:00:00+00:00,-3.3,-7.22079469322702,-11.870833333333335
2017-04-22 00:00:00+00:00,0.2,-3.735722057090033,-12.391666666666666
2017-04-23 00:00:00+00:00,-9.333333333333334,-13.282459619694496,-14.012499999999998
2017-04-24 00:00:00+00:00,-7.777777777777778,-11.738769231850718,-12.487499999999999
2017-04-25 00:00:00+00:00,-8.1,-12.071303431615252,-14.116666666666667
2017-04-26 00:00:00+00:00,-9.3,-13.28004991677073,-16.29166666666666
2017-04-27 00:00:00+00:00,-7.818181818181818,-11.80540227635395,-11.769565217391303
2017-04-28 00:00:00+00:00,-0.75,-4.742806476113749,-7.841666666666669
2017-04-29 00:00:00+00:00,-7.32,-11.316801279658737,-11.870833333333332
2017-04-30 00:00:00+00:00,-7.055555555555555,-11.054755635550222,-13.608333333333334
2017-05-01 00:00:00+00:00,-8.416666666666666,-12.416666666666666,-13.657142857142855
2017-05-02 00:00:00+00:00,-6.833333333333333,-10.832533413328001,-13.25416666666667
2017-05-03 00:00:00+00:00,-5.666666666666667,-9.663467946325403,-13.749999999999998
2017-05-04 00:00:00+00:00,-1.4444444444444444,-5.437250920558194,-14.220833333333339
2017-05-05 00:00:00+00:00,-3.611111111111111,-7.598331569283244,-11.674999999999999
2017-05-06 00:00:00+00:00,-3.0,-6.98004991677073,-9.862499999999999
2017-05-07 00:00:00+00:00,-4.833333333333333,-8.804636764948587,-9.595833333333331
2017-05-08 00:00:00+00:00,2.6944444444444446,-1.2665470096284945,-4.0875
2017-05-09 00:00:00+00:00,10.13888888888889,6.189762602527727,2.7541666666666664
2017-05-10 00:00:00+00:00,11.416666666666666,7.480944609576633,5.404166666666666
2017-05-11 00:00:00+00:00,9.0,5.0792053067729785,5.712500000000001
2017-05-12 00:00:00+00:00,9.472222222222221,5.5678603336607395,5.386956521739131
2017-05-13 00:00:00+00:00,9.083333333333334,5.196890264576842,4.4625
2017-05-14 00:00:00+00:00,1.9166666666666667,-1.9503926864179462,-0.7666666666666666
2017-05-15 00:00:00+00:00,1.25,-2.596233512953078,-4.5249999999999995
2017-05-16 00:00:00+00:00,2.3055555555555554,-1.518434371776845,-5.216666666666668
2017-05-17 00:00:00+00:00,3.75,-0.05035453521050837,-4.095833333333334
2017-05-18 00:00:00+00:00,0.0,-3.7753547852021727,-4.675000000000001
2017-05-20 00:00:00+00:00,2.638888888888889,-1.0824903440767946,-1.4750000000000003
2017-05-21 00:00:00+00:00,1.3333333333333333,-2.3591320522132104,-2.3210526315789473
2017-05-22 00:00:00+00:00,-1.5833333333333333,-5.245644304781244,-5.258333333333333
2017-05-23 00:00:00+00:00,-1.5833333333333333,-5.214283475280652,-4.930434782608695
2017-05-24 00:00:00+00:00,3.235294117647059,-0.3631240863338676,-3.379166666666667
2017-05-25 00:00:00+00:00,8.166666666666666,4.6019151126499285,0.9750000000000001
2017-05-26 00:00:00+00:00,9.083333333333334,5.553345722994951,2.247826086956522
2017-05-27 00:00:00+00:00,8.666666666666666,5.172501922751264,1.9304347826086956
2017-05-28 00:00:00+00:00,7.5,4.042677791961655,3.458333333333334
2017-05-29 00:00:00+00:00,10.833333333333334,7.413833266434656,6.186956521739131
2017-05-30 00:00:00+00:00,10.333333333333334,6.952594210038647,8.183333333333334
2017-05-31 00:00:00+00:00,17.166666666666668,13.82558582102158,10.195833333333335
2017-06-01 00:00:00+00:00,12.583333333333334,9.282766038841249,9.42857142857143
2017-06-02 00:00:00+00:00,2.8333333333333335,-0.42590771534158467,0.7750000000000004
2017-06-03 00:00:00+00:00,1.40625,-1.8108951313538961,-1.8708333333333333
2017-06-04 00:00:00+00:00,5.583333333333333,2.409010397270266,-1.0458333333333332
2017-06-05 00:00:00+00:00,14.75,11.619181847032527,8.000000000000002
2017-06-06 00:00:00+00:00,4.333333333333333,1.2466586378352282,-0.325
2017-06-07 00:00:00+00:00,7.25,4.2080633724656415,4.7375
2017-06-08 00:00:00+00:00,3.25,0.2533519087000293,-0.1461538461538462
2017-06-09 00:00:00+00:00,2.5,-0.4508532361341384,-0.9470588235294116
2017-06-10 00:00:00+00:00,1.78125,-1.1233461482947633,-1.16875
2017-06-11 00:00:00+00:00,3.71875,0.8608292180543855,-0.8687500000000001
2017-06-12 00:00:00+00:00,6.25,3.4391291085264086,1.0076923076923079
2017-06-13 00:00:00+00:00,5.083333333333333,2.3198433680569734,0.5705882352941176
2017-06-14 00:00:00+00:00,9.083333333333334,6.367512172179062,3.864285714285714
2017-06-15 00:00:00+00:00,13.083333333333334,10.415426089899436,4.855555555555554
2017-06-16 00:00:00+00:00,9.916666666666666,7.296876144723133,5.14
2017-06-17 00:00:00+00:00,6.777777777777778,4.206264984823889,1.2625
2017-06-18 00:00:00+00:00,7.0,4.476884717810287,4.013333333333334
2017-06-20 00:00:00+00:00,15.75,13.323877361149467,10.546666666666669
2017-06-21 00:00:00+00:00,6.25,3.872393376999125,4.666666666666667
2017-06-22 00:00:00+00:00,11.25,8.920871039192747,8.076190476190476
2017-06-23 00:00:00+00:00,6.666666666666667,4.385939417316246,2.2631578947368416
2017-06-24 00:00:00+00:00,4.333333333333333,2.100895111666602,0.9368421052631579
2017-06-25 00:00:00+00:00,2.3333333333333335,0.14903562677449544,0.5650000000000001
2017-06-26 00:00:00+00:00,4.166666666666667,2.0303260756285986,1.6949999999999998
2017-06-27 00:00:00+00:00,7.333333333333333,5.244732547901414,4.215789473684211
2017-06-28 00:00:00+00:00,11.166666666666666,9.125555475484651,6.621052631578949
2017-06-29 00:00:00+00:00,13.916666666666666,11.922762995316802,9.065
2017-06-30 00:00:00+00:00,14.472222222222221,12.525213198382335,10.94761904761905
2017-07-01 00:00:00+00:00,15.384615384615385,13.484158427273949,9.5
2017-07-02 00:00:00+00:00,11.538461538461538,9.684185468477544,6.926086956521737
2017-07-03 00:00:00+00:00,10.846153846153847,9.037660015461515,8.277272727272726
2017-07-04 00:00:00+00:00,12.76923076923077,11.006094206009472,7.905263157894736
2017-07-05 00:00:00+00:00,13.461538461538462,11.743309028695505,9.352631578947369
2017-07-06 00:00:00+00:00,10.76923076923077,9.095434333578629,6.042105263157895
2017-07-07 00:00:00+00:00,9.923076923076923,8.293216532626813,4.810526315789475
2017-07-08 00:00:00+00:00,7.384615384615385,5.7981724514555255,1.15625
2017-07-09 00:00:00+00:00,11.846153846153847,10.30258933243297,4.629411764705883
2017-07-10 00:00:00+00:00,16.23076923076923,14.729524835363632,9.329411764705881
2017-07-11 00:00:00+00:00,9.461538461538462,8.002037805043745,5.125
2017-07-12 00:00:00+00:00,12.23076923076923,10.812419036525634,6.533333333333334
2017-07-13 00:00:00+00:00,8.692307692307692,7.314498961240055,6.653846153846154
2017-07-14 00:00:00+00:00,8.384615384615385,7.046724561745128,2.8625000000000003
2017-07-15 00:00:00+00:00,6.384615384615385,5.086005515181986,3.3066666666666666
2017-07-16 00:00:00+00:00,9.461538461538462,8.201560334751408,7.028571428571429
2017-07-17 00:00:00+00:00,16.0,14.777993278528779,9.600000000000001
2017-07-18 00:00:00+00:00,6.923076923076923,5.738371256475856,4.615384615384615
2017-07-19 00:00:00+00:00,10.461538461538462,9.313454581894792,5.222222222222223
2017-07-20 00:00:00+00:00,12.0,10.887850798187223,6.666666666666667
2017-07-21 00:00:00+00:00,5.333333333333333,4.256424914346935,3.9699999999999998
2017-07-22 00:00:00+00:00,8.461538461538462,7.419171177487705,4.833333333333333
2017-07-23 00:00:00+00:00,12.076923076923077,11.068392536349876,7.35
2017-07-24 00:00:00+00:00,18.46153846153846,17.48613651383236,8.3
2017-07-25 00:00:00+00:00,13.76923076923077,12.826246463007315,9.716666666666667
2017-07-26 00:00:00+00:00,14.461538461538462,13.550258975946425,12.228571428571428
2017-07-27 00:00:00+00:00,5.769230769230769,4.888942317251586,4.378571428571428
2017-07-28 00:00:00+00:00,12.0,11.149988702899911,5.7555555555555555
2017-07-29 00:00:00+00:00,16.0,15.179552732191691,9.1
2017-07-30 00:00:00+00:00,13.307692307692308,12.516097511357849,8.571428571428571
2017-07-31 00:00:00+00:00,8.76923076923077,8.005779238151248,4.9
2017-08-02 00:00:00+00:00,8.538461538461538,7.829182056870353,7.423076923076923
2017-08-03 00:00:00+00:00,13.615384615384615,12.932142257292355,8.988888888888887
2017-08-04 00:00:00+00:00,10.23076923076923,9.57287140446061,5.637500000000001
2017-08-05 00:00:00+00:00,5.461538461538462,4.828298371050707,4.1000000000000005
2017-08-06 00:00:00+00:00,10.76923076923077,10.159968006773802,10.25
2017-08-07 00:00:00+00:00,16.0,15.414041106150536,14.916666666666666
2017-08-08 00:00:00+00:00,18.307692307692307,17.744371299476942,11.3
2017-08-09 00:00:00+00:00,12.384615384615385,11.843274251668934,8.9
2017-08-10 00:00:00+00:00,9.461538461538462,8.941527630591857,8.916666666666666
2017-08-11 00:00:00+00:00,8.076923076923077,7.577601844939745,5.7124999999999995
2017-08-12 00:00:00+00:00,7.538461538461538,7.059198474802514,3.9200000000000004
2017-08-13 00:00:00+00:00,7.923076923076923,7.4632502411327835,4.738461538461538
2017-08-14 00:00:00+00:00,8.76923076923077,8.328228668012828,5.4750000000000005
2017-08-15 00:00:00+00:00,12.846153846153847,12.423374822387892,10.5
2017-08-16 00:00:00+00:00,11.307692307692308,10.902545439005435,9.007692307692308
2017-08-17 00:00:00+00:00,12.153846153846153,11.765751353681006,10.75
2017-08-18 00:00:00+00:00,10.76923076923077,10.39761901416172,8.52
2017-08-19 00:00:00+00:00,9.538461538461538,9.182775068623993,7.471428571428572
2017-08-20 00:00:00+00:00,12.307692307692308,11.96738480106958,7.45
2017-08-21 00:00:00+00:00,11.23076923076923,10.905305952111128,5.1230769230769235
2017-08-22 00:00:00+00:00,9.76923076923077,9.45808869440448,5.683333333333333
2017-08-23 00:00:00+00:00,9.307692307692308,9.01036022428915,6.099999999999999
2017-08-24 00:00:00+00:00,9.692307692307692,9.408286277349143,6.5875
2017-08-25 00:00:00+00:00,13.846153846153847,13.574955721756856,10.17727272727273
2017-08-26 00:00:00+00:00,18.153846153846153,17.894995921721247,12.384210526315789
2017-08-27 00:00:00+00:00,16.76923076923077,16.522265024897052,12.323809523809524
2017-08-28 00:00:00+00:00,15.307692307692308,15.072159635301066,11.936363636363636
2017-08-29 00:00:00+00:00,5.923076923076923,5.698537871740388,3.8833333333333337
2017-08-30 00:00:00+00:00,4.538461538461538,4.324488580985596,1.3304347826086955
2017-08-31 00:00:00+00:00,7.230769230769231,7.026946705688454,4.0227272727272725
2017-09-01 00:00:00+00:00,11.307692307692308,11.113616345502892,9.950000000000001
2017-09-02 00:00:00+00:00,12.923076923076923,12.738355357557984,10.892857142857142
2017-09-03 00:00:00+00:00,13.384615384615385,13.208867650121755,11.393749999999999
2017-09-04 00:00:00+00:00,8.153846153846153,7.986703169446436,6.800000000000001
2017-09-05 00:00:00+00:00,5.615384615384615,5.456488656706941,4.2749999999999995
2017-09-06 00:00:00+00:00,6.615384615384615,6.464389175019419,3.2266666666666666
2017-09-07 00:00:00+00:00,6.3076923076923075,6.164261944986652,2.9499999999999997
2017-09-08 00:00:00+00:00,9.0,8.863810181061602,4.041176470588235
2017-09-09 00:00:00+00:00,14.461538461538462,14.332275390249826,7.78888888888889
2017-09-10 00:00:00+00:00,6.3076923076923075,6.185052748516277,2.280952380952381
2017-09-11 00:00:00+00:00,6.230769230769231,6.114460324107044,5.15
2017-09-12 00:00:00+00:00,10.692307692307692,10.582046763149318,7.400000000000001
2017-09-13 00:00:00+00:00,5.076923076923077,4.972437437507404,2.8714285714285714
2017-09-14 00:00:00+00:00,4.615384615384615,4.516411362563998,1.9909090909090912
2017-09-15 00:00:00+00:00,4.615384615384615,4.521670423364584,1.975
2017-09-16 00:00:00+00:00,6.25,6.249866245648599,2.1449999999999996
2017-09-17 00:00:00+00:00,7.769230769230769,7.769084330822442,3.829411764705882
2017-09-18 00:00:00+00:00,8.846153846153847,8.845993584964274,5.79
2017-09-19 00:00:00+00:00,8.153846153846153,8.153670835241076,5.314285714285715
2017-09-20 00:00:00+00:00,4.3076923076923075,4.307500593646119,1.4749999999999996
2017-09-21 00:00:00+00:00,4.6923076923076925,4.692098133392259,2.630769230769231
2017-09-22 00:00:00+00:00,4.6923076923076925,4.6920787191184665,1.4333333333333333
2017-09-23 00:00:00+00:00,4.6923076923076925,4.692057606292593,0.4157894736842105
2017-09-24 00:00:00+00:00,2.230769230769231,2.230496194423987,-0.33529411764705885
2017-09-25 00:00:00+00:00,1.8461538461538463,1.845855872545769,-0.6785714285714286
2017-09-26 00:00:00+00:00,1.3076923076923077,1.3073672492726125,-1.0733333333333337
2017-09-27 00:00:00+00:00,1.9230769230769231,1.922722459739859,-0.11428571428571423
2017-09-28 00:00:00+00:00,4.0,3.9996136263451114,2.0153846153846158
2017-09-29 00:00:00+00:00,0.6153846153846154,0.6149636271364972,-1.4647058823529413
2017-09-30 00:00:00+00:00,3.4615384615384617,3.4610799410763478,-0.8444444444444444
2017-10-01 00:00:00+00:00,2.0,1.9995008009474662,-1.55
2017-10-02 00:00:00+00:00,2.5384615384615383,2.5379182692845035,0.6230769230769232
2017-10-03 00:00:00+00:00,3.5384615384615383,3.5378705450206103,-0.3090909090909089
2017-10-04 00:00:00+00:00,1.3076923076923077,1.3070496546933565,-0.9384615384615386
2017-10-05 00:00:00+00:00,0.38461538461538464,0.3839168359000255,-2.2142857142857144
2017-10-06 00:00:00+00:00,1.3076923076923077,1.3069333053077623,-2.8181818181818183
2017-10-07 00:00:00+00:00,0.46153846153846156,0.4607141035240285,-2.05
2017-10-08 00:00:00+00:00,0.0,-0.0008949831748824823,-2.6500000000000004
2017-10-09 00:00:00+00:00,2.076923076923077,2.0759518065097105,-0.4428571428571428
2017-10-10 00:00:00+00:00,4.0,3.998946361259833,1.9000000000000001
2017-10-11 00:00:00+00:00,2.769230769230769,2.7680882340454365,-0.10909090909090909
2017-10-12 00:00:00+00:00,0.07692307692307693,0.07568464049345873,-2.5785714285714287
2017-10-13 00:00:00+00:00,1.9230769230769231,1.921735072565313,-1.0090909090909093
2017-10-14 00:00:00+00:00,3.0,2.9985466813868107,0.8333333333333334
2017-10-15 00:00:00+00:00,1.0,0.9984265830745478,-1.025
2017-10-16 00:00:00+00:00,0.38461538461538464,0.3829126260182416,-2.8
2017-10-17 00:00:00+00:00,-2.0,-2.001841995767584,-5.288888888888889
2017-10-18 00:00:00+00:00,-1.3846153846153846,-1.3866072063013977,-4.9173913043478255
2017-10-19 00:00:00+00:00,0.0,-0.00215297291913305,-2.6772727272727277
2017-10-20 00:00:00+00:00,-2.076923076923077,-2.07924930857166,-4.576190476190476
2017-10-21 00:00:00+00:00,-2.3076923076923075,-2.3102047357522135,-5.659999999999999
2017-10-22 00:00:00+00:00,1.2307692307692308,1.228056787944777,-2.3375
2017-10-23 00:00:00+00:00,6.090909090909091,6.087981881233569,1.846666666666667
2017-10-24 00:00:00+00:00,0.38461538461538464,0.38145766653555996,-2.1941176470588237
2017-10-25 00:00:00+00:00,-1.3076923076923077,-1.3110973236975496,-3.711111111111111
2017-10-26 00:00:00+00:00,-3.4615384615384617,-3.4652086743240207,-6.2631578947368425
2017-10-27 00:00:00+00:00,-3.769230769230769,-3.773185251313463,-6.523809523809524
2017-10-28 00:00:00+00:00,-4.230769230769231,-4.235028295715902,-7.599999999999999
2017-10-29 00:00:00+00:00,-3.0,-3.00458527297332,-5.227777777777778
2017-10-30 00:00:00+00:00,-2.8461538461538463,-2.8510883377132537,-5.580952380952381
2017-10-31 00:00:00+00:00,-3.5384615384615383,-3.543769721716141,-6.355
2017-11-01 00:00:00+00:00,-6.6923076923076925,-6.698015583517032,-10.033333333333333
2017-11-02 00:00:00+00:00,-8.0,-8.006135242717297,-11.026086956521738
2017-11-03 00:00:00+00:00,-8.461538461538462,-8.468130414389316,-11.157142857142853
2017-11-04 00:00:00+00:00,-6.615384615384615,-6.622464443572066,-8.934999999999999
2017-11-05 00:00:00+00:00,-6.3076923076923075,-6.315293078316729,-8.36521739130435
2017-11-06 00:00:00+00:00,-5.461538461538462,-5.4696952428178305,-8.415789473684212
2017-11-07 00:00:00+00:00,-5.7272727272727275,-5.736022691745459,-8.80625
2017-11-08 00:00:00+00:00,-7.769230769230769,-7.778613301019437,-10.342857142857143
2017-11-09 00:00:00+00:00,-7.923076923076923,-7.933133729286833,-10.989473684210527
2017-11-10 00:00:00+00:00,-8.307692307692308,-8.318467534013994,-10.887500000000003
2017-11-11 00:00:00+00:00,-8.23076923076923,-8.24230958134847,-10.670833333333333
2017-11-12 00:00:00+00:00,-5.769230769230769,-5.781585630863717,-8.549999999999999
2017-11-13 00:00:00+00:00,-8.615384615384615,-8.628606186088987,-11.083333333333334
2017-11-14 00:00:00+00:00,-8.307692307692308,-8.32183572969834,-9.833333333333336
2017-11-15 00:00:00+00:00,-7.846153846153846,-7.861277343350809,-11.104166666666666
2017-11-16 00:00:00+00:00,-10.461538461538462,-10.47770348140404,-14.508333333333335
2017-11-17 00:00:00+00:00,-12.23076923076923,-12.248040590799762,-14.733333333333334
2017-11-18 00:00:00+00:00,-7.384615384615385,-7.403061423265117,-9.241666666666667
2017-11-19 00:00:00+00:00,-1.3076923076923077,-1.3273850398191511,-2.7291666666666665
2017-11-20 00:00:00+00:00,0.0,-0.021015276803941534,-1.4500000000000002
2017-11-21 00:00:00+00:00,-0.8461538461538461,-0.8685715195820798,-2.6375
2017-11-22 00:00:00+00:00,-7.230769230769231,-7.254673322349254,-9.016666666666667
2017-11-23 00:00:00+00:00,-6.923076923076923,-6.948555797125264,-9.641666666666666
2017-11-24 00:00:00+00:00,-8.692307692307692,-8.71945423344759,-12.429166666666667
2017-11-25 00:00:00+00:00,-7.75,-7.77891179490629,-12.086363636363641
2017-11-26 00:00:00+00:00,-10.307692307692308,-10.338471830965858,-12.861904761904762
2017-11-27 00:00:00+00:00,-8.538461538461538,-8.571216342519035,-11.029166666666663
2017-11-28 00:00:00+00:00,-8.923076923076923,-8.95791983192437,-10.44166666666667
2017-11-29 00:00:00+00:00,-7.769230769230769,-7.8062800759709905,-10.037500000000003
2017-11-30 00:00:00+00:00,-7.0,-7.039379667905569,-10.587499999999999
2017-12-01 00:00:00+00:00,-11.333333333333334,-11.375173200296794,-13.128571428571428
2017-12-02 00:00:00+00:00,-9.846153846153847,-9.890589832306816,-12.724999999999996
2017-12-03 00:00:00+00:00,-11.0,-11.047174318271802,-11.782608695652174
2017-12-04 00:00:00+00:00,-6.833333333333333,-6.883394702698228,-8.56086956521739
2017-12-05 00:00:00+00:00,-10.923076923076923,-10.976180784216751,-9.483333333333334
2017-12-06 00:00:00+00:00,-2.8461538461538463,-2.9024625792401455,-4.354166666666667
2017-12-07 00:00:00+00:00,-2.375,-2.4346831442762715,-4.947826086956522
2017-12-08 00:00:00+00:00,-6.8,-6.863234474820967,-9.981818181818182
2017-12-09 00:00:00+00:00,-11.0,-11.066970326960398,-12.55833333333333
2017-12-10 00:00:00+00:00,-13.2,-13.27089852576071,-14.68333333333333
2017-12-11 00:00:00+00:00,-13.0,-13.075027119394324,-15.579166666666666
2017-12-12 00:00:00+00:00,-13.4,-13.47936437897748,-16.175
2017-12-13 00:00:00+00:00,-15.307692307692308,-15.39161110563201,-16.870833333333334
2017-12-14 00:00:00+00:00,-15.384615384615385,-15.473314475514806,-16.321739130434786
2017-12-15 00:00:00+00:00,-9.23076923076923,-9.324483422789262,-11.683333333333335
