dates,DB_R_uncorrected,DB_R_corrected,S_EC
2017-12-16 00:00:00+00:00,-8.8,-8.898973252820618,-12.675000000000002
2017-12-17 00:00:00+00:00,-16.22222222222222,-16.326707861637896,-19.545833333333338
2017-12-18 00:00:00+00:00,-16.666666666666668,-16.77692759582504,-19.120833333333334
2017-12-19 00:00:00+00:00,-16.0,-16.116308906662187,-17.041666666666668
2017-12-20 00:00:00+00:00,-18.46153846153846,-18.58417802071449,-18.495833333333337
2017-12-21 00:00:00+00:00,-15.75,-15.879263071288635,-19.42083333333333
2017-12-22 00:00:00+00:00,-24.153846153846153,-24.29003597278455,-26.495833333333337
2017-12-23 00:00:00+00:00,-18.53846153846154,-18.681891901167194,-21.77083333333334
2017-12-24 00:00:00+00:00,-16.90909090909091,-17.060086349456107,-18.525000000000002
2017-12-25 00:00:00+00:00,-18.4,-18.558895958677674,-22.291666666666668
2017-12-26 00:00:00+00:00,-18.846153846153847,-19.013296830553564,-24.679166666666664
2017-12-27 00:00:00+00:00,-17.0,-17.17574773449363,-21.683333333333337
2017-12-28 00:00:00+00:00,-19.46153846153846,-19.646260027057398,-24.09583333333333
2017-12-29 00:00:00+00:00,-24.0,-24.194075962189416,-27.362499999999997
2017-12-30 00:00:00+00:00,-25.923076923076923,-26.1268994481577,-28.583333333333332
2017-12-31 00:00:00+00:00,-26.0,-26.213972957475942,-29.816666666666663
2018-01-01 00:00:00+00:00,-26.46153846153846,-26.686077512874995,-30.114285714285717
2018-01-02 00:00:00+00:00,-29.428571428571427,-29.664104100962668,-31.61250000000001
2018-01-03 00:00:00+00:00,-30.56,-30.806965744333716,-30.163636363636364
2018-01-04 00:00:00+00:00,-28.666666666666668,-28.925516898791575,-29.921739130434784
2018-01-05 00:00:00+00:00,-28.63157894736842,-28.902777071765414,-29.69583333333333
2018-01-06 00:00:00+00:00,-22.076923076923077,-22.360944491881625,-25.369565217391305
2018-01-07 00:00:00+00:00,-21.76923076923077,-22.06656285263393,-26.07826086956521
2018-01-08 00:00:00+00:00,-19.76923076923077,-20.08037284405706,-21.849999999999998
2018-01-09 00:00:00+00:00,-18.95,-19.2754632786581,-22.325
2018-01-10 00:00:00+00:00,-25.428571428571427,-25.768878935194156,-27.729166666666668
2018-01-11 00:00:00+00:00,-28.0,-28.355686469837543,-31.004166666666666
2018-01-12 00:00:00+00:00,-29.941176470588236,-30.312788225657286,-32.112500000000004
2018-01-13 00:00:00+00:00,-26.761904761904763,-27.14999956206991,-28.441666666666652
2018-01-14 00:00:00+00:00,-24.846153846153847,-25.25130071484072,-27.900000000000006
2018-01-15 00:00:00+00:00,-23.307692307692307,-23.73047133145826,-25.83333333333334
2018-01-16 00:00:00+00:00,-25.46153846153846,-25.9025405627564,-29.191666666666666
2018-01-17 00:00:00+00:00,-28.53846153846154,-28.99828822040568,-28.90416666666667
2018-01-18 00:00:00+00:00,-23.923076923076923,-24.402339986735946,-24.724999999999998
2018-01-19 00:00:00+00:00,-22.153846153846153,-22.653167385829484,-23.95
2018-01-20 00:00:00+00:00,-19.23076923076923,-19.750780061715833,-21.2875
2018-01-21 00:00:00+00:00,-18.923076923076923,-19.464418056023373,-22.412500000000005
2018-01-22 00:00:00+00:00,-23.846153846153847,-24.40947485436921,-27.254166666666666
2018-01-23 00:00:00+00:00,-24.076923076923077,-24.66288197077254,-26.57916666666667
2018-01-24 00:00:00+00:00,-22.153846153846153,-22.76310891630312,-26.245833333333326
2018-01-25 00:00:00+00:00,-25.46153846153846,-26.094778552026217,-29.404166666666672
2018-01-26 00:00:00+00:00,-22.307692307692307,-22.965590134000927,-25.599999999999998
2018-01-27 00:00:00+00:00,-20.692307692307693,-21.37555005039995,-23.08333333333333
2018-01-28 00:00:00+00:00,-21.615384615384617,-22.324664096975802,-26.23333333333333
2018-01-29 00:00:00+00:00,-23.615384615384617,-24.351398983255496,-26.870833333333326
2018-01-30 00:00:00+00:00,-24.153846153846153,-24.917297684925675,-27.67083333333333
2018-01-31 00:00:00+00:00,-26.076923076923077,-26.868517873257534,-29.4375
2018-02-01 00:00:00+00:00,-27.846153846153847,-28.666601113962155,-32.42857142857143
2018-02-02 00:00:00+00:00,-30.384615384615383,-31.234626681715472,-34.433333333333344
2018-02-03 00:00:00+00:00,-32.15384615384615,-33.03413460582534,-36.24166666666665
2018-02-04 00:00:00+00:00,-30.307692307692307,-31.218971793284343,-32.604166666666664
2018-02-05 00:00:00+00:00,-25.0,-25.942984306223455,-29.8625
2018-02-06 00:00:00+00:00,-32.46153846153846,-33.436940409244556,-34.75000000000001
2018-02-07 00:00:00+00:00,-30.153846153846153,-31.162376694419354,-33.92083333333333
2018-02-08 00:00:00+00:00,-32.38461538461539,-33.42698266866614,-36.241666666666674
2018-02-09 00:00:00+00:00,-33.07692307692308,-34.15383149590948,-37.056521739130446
2018-02-10 00:00:00+00:00,-29.23076923076923,-30.342918432582007,-32.20416666666666
2018-02-11 00:00:00+00:00,-30.307692307692307,-31.455776187335974,-34.55833333333333
2018-02-12 00:00:00+00:00,-32.92307692307692,-34.10778258967799,-35.62083333333333
2018-02-13 00:00:00+00:00,-28.923076923076923,-30.145083644548144,-30.67083333333333
2018-02-14 00:00:00+00:00,-24.307692307692307,-25.56767043447936,-28.816666666666674
2018-02-15 00:00:00+00:00,-29.23076923076923,-30.52937910020263,-33.17916666666667
2018-02-16 00:00:00+00:00,-28.846153846153847,-30.184044669024104,-33.325
2018-02-17 00:00:00+00:00,-30.615384615384617,-31.99319334645225,-33.71666666666666
2018-02-18 00:00:00+00:00,-22.076923076923077,-23.495273271166674,-27.054166666666664
2018-02-19 00:00:00+00:00,-32.76923076923077,-34.228731425725485,-35.375
2018-02-20 00:00:00+00:00,-25.923076923076923,-27.424321318482523,-31.24285714285715
2018-02-21 00:00:00+00:00,-25.076923076923077,-26.620487590643954,-30.48
2018-02-22 00:00:00+00:00,-25.23076923076923,-26.81721216392909,-29.060000000000002
2018-02-23 00:00:00+00:00,-20.384615384615383,-22.014475775065492,-25.283333333333328
2018-02-24 00:00:00+00:00,-23.076923076923077,-24.75071951257522,-26.266666666666655
2018-02-25 00:00:00+00:00,-15.153846153846153,-16.87207558668911,-18.17083333333333
2018-02-26 00:00:00+00:00,-11.846153846153847,-13.609290409375145,-15.620833333333332
2018-02-27 00:00:00+00:00,-13.0,-14.808493830692331,-16.295833333333338
2018-02-28 00:00:00+00:00,-11.153846153846153,-13.008122223830147,-17.370833333333334
2018-03-01 00:00:00+00:00,-13.23076923076923,-15.131226188110666,-18.45714285714286
2018-03-02 00:00:00+00:00,-13.153846153846153,-15.10085517768604,-16.462499999999995
2018-03-03 00:00:00+00:00,-9.923076923076923,-11.916980594426787,-14.608695652173916
2018-03-04 00:00:00+00:00,-12.461538461538462,-14.502649652720477,-16.470833333333335
2018-03-05 00:00:00+00:00,-10.615384615384615,-12.703985400816535,-14.937500000000002
2018-03-06 00:00:00+00:00,-10.923076923076923,-13.059417514114992,-11.70833333333333
2018-03-07 00:00:00+00:00,-9.615384615384615,-11.799682321943454,-12.195833333333333
2018-03-08 00:00:00+00:00,-6.769230769230769,-9.0016689908975,-12.0
2018-03-09 00:00:00+00:00,-5.769230769230769,-8.04995801858119,-11.337499999999997
2018-03-10 00:00:00+00:00,-7.6923076923076925,-10.021436653114947,-15.5
2018-03-11 00:00:00+00:00,-9.0,-11.377606623000876,-18.125000000000004
2018-03-12 00:00:00+00:00,-9.076923076923077,-11.50304571577361,-15.770833333333336
2018-03-13 00:00:00+00:00,-11.23076923076923,-13.705407820779719,-17.5125
2018-03-14 00:00:00+00:00,-11.615384615384615,-14.138499897574327,-18.570833333333333
2018-03-15 00:00:00+00:00,-20.53846153846154,-23.10997433141543,-24.879166666666674
2018-03-16 00:00:00+00:00,-20.692307692307693,-23.312098214251225,-23.813043478260873
2018-03-17 00:00:00+00:00,-11.384615384615385,-14.052522628049283,-15.7875
2018-03-18 00:00:00+00:00,-7.461538461538462,-10.177359622692734,-13.441666666666668
2018-03-19 00:00:00+00:00,-7.615384615384615,-10.378874580660975,-13.360000000000003
2018-03-20 00:00:00+00:00,-12.615384615384615,-15.426255506858206,-16.687500000000004
2018-03-21 00:00:00+00:00,-8.23076923076923,-11.088690012714844,-13.745833333333335
2018-03-22 00:00:00+00:00,-13.461538461538462,-16.366134609833225,-18.825
2018-03-23 00:00:00+00:00,-16.153846153846153,-19.10469938998029,-21.904166666666665
2018-03-24 00:00:00+00:00,-14.615384615384615,-17.612032706684587,-17.0125
2018-03-25 00:00:00+00:00,-9.23076923076923,-12.272705858303588,-11.808333333333332
2018-03-26 00:00:00+00:00,-5.3076923076923075,-8.394367003190412,-12.549999999999999
2018-03-27 00:00:00+00:00,-12.538461538461538,-15.669279691429011,-17.787499999999998
2018-03-28 00:00:00+00:00,-12.461538461538462,-15.635861397601529,-16.045833333333334
2018-03-29 00:00:00+00:00,-7.846153846153846,-11.063298977507742,-16.0125
2018-03-30 00:00:00+00:00,-14.923076923076923,-18.182317971751843,-21.90833333333333
2018-03-31 00:00:00+00:00,-16.76923076923077,-20.069798063722853,-24.200000000000006
2018-04-01 00:00:00+00:00,-17.307692307692307,-20.648773153337395,-19.974999999999998
2018-04-02 00:00:00+00:00,-14.538461538461538,-17.919200661756225,-20.45
2018-04-03 00:00:00+00:00,-14.846153846153847,-18.265653913052525,-20.979166666666668
2018-04-04 00:00:00+00:00,-8.0,-11.457322208038345,-14.191666666666668
2018-04-05 00:00:00+00:00,-2.0,-5.494164743915402,-8.64782608695652
2018-04-06 00:00:00+00:00,-1.3076923076923077,-4.83767991803069,-9.0
2018-04-07 00:00:00+00:00,-4.538461538461538,-8.103213092478276,-9.05
2018-04-08 00:00:00+00:00,-5.461538461538462,-9.059956665519389,-12.29166666666667
2018-04-09 00:00:00+00:00,-8.153846153846153,-11.784796295793472,-17.066666666666666
2018-04-10 00:00:00+00:00,-12.692307692307692,-16.354618663755602,-21.46666666666667
2018-04-11 00:00:00+00:00,-10.23076923076923,-13.923234616315774,-16.1125
2018-04-12 00:00:00+00:00,-5.846153846153846,-9.56753307911953,-11.329166666666667
2018-04-13 00:00:00+00:00,-10.307692307692308,-14.056711890143019,-16.733333333333338
2018-04-14 00:00:00+00:00,-9.538461538461538,-13.313816323663712,-16.19166666666667
2018-04-15 00:00:00+00:00,-5.461538461538462,-9.26189299674897,-12.508333333333333
2018-04-16 00:00:00+00:00,-4.076923076923077,-7.900913004255477,-10.41666666666667
2018-04-17 00:00:00+00:00,-3.6923076923076925,-7.5385412052607705,-8.908333333333333
2018-04-18 00:00:00+00:00,-5.384615384615385,-9.251674737699998,-9.966666666666669
2018-04-19 00:00:00+00:00,-8.692307692307692,-12.578750761064184,-12.141666666666666
2018-04-20 00:00:00+00:00,-2.4615384615384617,-6.365900350099944,-10.325000000000001
2018-04-21 00:00:00+00:00,-1.5384615384615385,-5.45925623168856,-7.925
2018-04-22 00:00:00+00:00,-3.5384615384615383,-7.474183595551572,-7.362500000000001
2018-04-23 00:00:00+00:00,-5.076923076923077,-9.026049363284239,-13.879166666666668
2018-04-24 00:00:00+00:00,-6.615384615384615,-10.576376069457554,-14.14583333333333
2018-04-25 00:00:00+00:00,-7.6923076923076925,-11.663611123922946,-11.1
2018-04-26 00:00:00+00:00,-8.23076923076923,-12.21081914753996,-15.266666666666664
2018-04-27 00:00:00+00:00,-12.384615384615385,-16.37183584278752,-18.6375
2018-04-28 00:00:00+00:00,-11.846153846153847,-15.838960322267596,-15.391666666666667
2018-04-29 00:00:00+00:00,-7.6923076923076925,-11.689108971966428,-9.924999999999999
2018-04-30 00:00:00+00:00,-7.3076923076923075,-11.306892387686975,-12.045833333333333
2018-05-01 00:00:00+00:00,-8.76923076923077,-12.76923076923077,-13.624999999999998
2018-05-02 00:00:00+00:00,-8.0,-11.999200079994667,-13.83333333333333
2018-05-03 00:00:00+00:00,-5.230769230769231,-9.227570510427967,-9.933333333333332
2018-05-04 00:00:00+00:00,-2.3076923076923075,-6.3004987838060575,-7.470833333333334
2018-05-05 00:00:00+00:00,-5.153846153846154,-9.141066612018287,-10.450000000000001
2018-05-06 00:00:00+00:00,-6.153846153846154,-10.133896070616885,-12.208333333333334
2018-05-07 00:00:00+00:00,-7.153846153846154,-11.125149585461408,-11.062499999999998
2018-05-08 00:00:00+00:00,-3.230769230769231,-7.19176068484217,-8.575000000000001
2018-05-09 00:00:00+00:00,-5.6923076923076925,-9.641433978668854,-11.095833333333333
2018-05-10 00:00:00+00:00,-5.625,-9.560722057090032,-10.770833333333334
2018-05-11 00:00:00+00:00,-5.1875,-9.108294693227021,-10.216666666666667
2018-05-12 00:00:00+00:00,-5.923076923076923,-9.827438811638405,-10.700000000000001
2018-05-13 00:00:00+00:00,-5.615384615384615,-9.501827684141107,-12.391666666666666
2018-05-14 00:00:00+00:00,-5.538461538461538,-9.405520891546152,-12.091666666666667
2018-05-15 00:00:00+00:00,-4.6923076923076925,-8.53854120526077,-10.233333333333334
2018-05-16 00:00:00+00:00,-2.1538461538461537,-5.977836081178554,-8.031818181818181
2018-05-17 00:00:00+00:00,-0.7692307692307693,-4.5695853044412775,-6.416666666666665
2018-05-18 00:00:00+00:00,-2.6923076923076925,-6.467662477509865,-7.354166666666667
2018-05-19 00:00:00+00:00,-1.6153846153846154,-5.364404197835326,-8.295833333333333
2018-05-20 00:00:00+00:00,1.0,-2.7213792329656834,-8.14583333333333
2018-05-21 00:00:00+00:00,2.3846153846153846,-1.3078500009311589,-5.999999999999999
2018-05-22 00:00:00+00:00,-2.0,-5.66231097144791,-6.833333333333335
2018-05-23 00:00:00+00:00,-1.4615384615384615,-5.09248860348578,-6.574999999999998
2018-05-24 00:00:00+00:00,0.15384615384615385,-3.4445720501347727,-6.283333333333335
2018-05-25 00:00:00+00:00,-0.6923076923076923,-4.25705924632443,-6.145833333333333
2018-05-26 00:00:00+00:00,-0.6153846153846154,-4.145372225722998,-6.141666666666668
2018-05-27 00:00:00+00:00,2.076923076923077,-1.4172416669923242,-2.6291666666666664
2018-05-28 00:00:00+00:00,2.0,-1.4573222080383448,-1.1624999999999999
2018-05-29 00:00:00+00:00,0.8461538461538461,-2.573346220744832,-3.6583333333333328
2018-05-30 00:00:00+00:00,5.384615384615385,2.003876261320699,-0.17499999999999993
2018-05-31 00:00:00+00:00,1.3076923076923077,-2.0333885379527805,-3.858333333333334
2018-06-01 00:00:00+00:00,-0.7692307692307693,-4.069798063722853,-5.949999999999999
2018-06-02 00:00:00+00:00,-0.6153846153846154,-3.8746256640595336,-4.041666666666667
2018-06-03 00:00:00+00:00,0.38461538461538464,-2.8325297467385115,-3.6833333333333336
2018-06-04 00:00:00+00:00,-0.23076923076923078,-3.405092166832298,-4.775
2018-06-05 00:00:00+00:00,0.46153846153846156,-2.6692796914290113,-3.841666666666667
2018-06-06 00:00:00+00:00,0.9230769230769231,-2.1635977724211815,-3.0833333333333326
2018-06-07 00:00:00+00:00,2.076923076923077,-0.9650135506112814,-2.5875
2018-06-08 00:00:00+00:00,2.6153846153846154,-0.38126347591535525,-1.3874999999999995
2018-06-09 00:00:00+00:00,2.6153846153846154,-0.335468620749523,-1.6458333333333333
2018-06-10 00:00:00+00:00,8.384615384615385,5.480019236320622,1.3708333333333333
2018-06-11 00:00:00+00:00,3.3846153846153846,0.5266946026697701,-0.3166666666666666
2018-06-12 00:00:00+00:00,7.153846153846154,4.342975262372563,-0.9666666666666663
2018-06-13 00:00:00+00:00,9.307692307692308,6.544202342415948,2.65
2018-06-14 00:00:00+00:00,5.076923076923077,2.3611019157688045,3.229166666666666
2018-06-15 00:00:00+00:00,10.23076923076923,7.5628619873353315,3.7208333333333328
2018-06-16 00:00:00+00:00,10.0,7.380209478056467,5.258333333333333
2018-06-17 00:00:00+00:00,12.307692307692308,9.73617951473842,6.9875
2018-06-18 00:00:00+00:00,9.0,6.476884717810287,2.895833333333334
2018-06-19 00:00:00+00:00,3.3076923076923075,0.8330537176818176,-0.34166666666666673
2018-06-20 00:00:00+00:00,3.3076923076923075,0.8815696688417738,-0.2666666666666666
2018-06-21 00:00:00+00:00,5.0,2.622393376999125,1.2375
2018-06-22 00:00:00+00:00,3.230769230769231,0.9016402699619772,-0.7499999999999999
2018-06-23 00:00:00+00:00,3.6153846153846154,1.334657366034195,0.16666666666666666
2018-06-24 00:00:00+00:00,6.769230769230769,4.536792547564039,2.5875
2018-06-25 00:00:00+00:00,5.461538461538462,3.2772407549796236,1.7750000000000001
2018-06-26 00:00:00+00:00,4.3076923076923075,2.171351716654239,0.8500000000000001
2018-06-27 00:00:00+00:00,5.384615384615385,3.2960145991834655,1.333333333333333
2018-06-28 00:00:00+00:00,3.230769230769231,1.1896580395872154,0.09166666666666669
2018-06-29 00:00:00+00:00,4.538461538461538,2.5445578671116738,-0.041666666666666734
2018-06-30 00:00:00+00:00,7.230769230769231,5.283760206929344,4.4
2018-07-01 00:00:00+00:00,13.384615384615385,11.484158427273949,6.475
2018-07-02 00:00:00+00:00,11.0,9.145723930016006,7.004166666666669
2018-07-03 00:00:00+00:00,5.3076923076923075,3.4991984769999758,2.4416666666666664
2018-07-04 00:00:00+00:00,12.307692307692308,10.54455574447101,7.154166666666669
2018-07-05 00:00:00+00:00,11.76923076923077,10.051001336387813,5.8374999999999995
2018-07-06 00:00:00+00:00,11.692307692307692,10.01851125665555,6.8
2018-07-07 00:00:00+00:00,11.538461538461538,9.908601148011428,10.537500000000001
2018-07-08 00:00:00+00:00,10.923076923076923,9.336633989917063,8.174999999999999
2018-07-09 00:00:00+00:00,9.692307692307692,8.148743178586816,6.720833333333332
2018-07-10 00:00:00+00:00,4.076923076923077,2.5756786815174784,2.9125
2018-07-11 00:00:00+00:00,13.153846153846153,11.694345497351437,13.078260869565215
2018-07-12 00:00:00+00:00,21.46153846153846,20.043188267294862,15.429166666666667
2018-07-13 00:00:00+00:00,22.923076923076923,21.54526819200929,17.429166666666664
2018-07-14 00:00:00+00:00,15.153846153846153,13.815955330975896,16.291666666666668
2018-07-15 00:00:00+00:00,4.923076923076923,3.6244670536435244,5.995833333333334
2018-07-16 00:00:00+00:00,4.230769230769231,2.9707911039821773,2.775
2018-07-17 00:00:00+00:00,4.3076923076923075,3.0856855862210866,1.4291666666666665
2018-07-18 00:00:00+00:00,6.230769230769231,5.046063564168164,2.654166666666666
2018-07-19 00:00:00+00:00,5.6923076923076925,4.544223812664023,3.46875
2018-07-20 00:00:00+00:00,15.307692307692308,14.195543105879532,10.554166666666669
2018-07-21 00:00:00+00:00,13.692307692307692,12.615399273321295,12.533333333333337
2018-07-22 00:00:00+00:00,11.461538461538462,10.419171177487705,11.616666666666667
2018-07-23 00:00:00+00:00,11.153846153846153,10.145315613272953,8.120833333333332
2018-07-24 00:00:00+00:00,10.384615384615385,9.409213436909287,3.576923076923077
2018-07-25 00:00:00+00:00,17.76923076923077,16.826246463007315,15.041666666666666
2018-07-26 00:00:00+00:00,9.846153846153847,8.93487436056181,4.970833333333333
2018-07-27 00:00:00+00:00,10.461538461538462,9.581250009559279,5.466666666666666
2018-07-28 00:00:00+00:00,20.307692307692307,19.457681010592218,13.108333333333334
2018-07-29 00:00:00+00:00,7.769230769230769,6.9487835014224615,7.55
2018-07-30 00:00:00+00:00,6.769230769230769,5.97763597289631,3.6652173913043478
2018-07-31 00:00:00+00:00,10.0,9.236548468920478,5.8875
2018-08-01 00:00:00+00:00,9.23076923076923,8.49475486289835,4.8375
2018-08-02 00:00:00+00:00,12.76923076923077,12.059951287639585,6.445833333333334
2018-08-03 00:00:00+00:00,5.923076923076923,5.239834564984664,4.304166666666666
2018-08-04 00:00:00+00:00,11.384615384615385,10.726717558306765,7.761904761904762
2018-08-05 00:00:00+00:00,13.153846153846153,12.520606063358398,9.183333333333334
2018-08-06 00:00:00+00:00,6.0,5.390737237543032,5.295833333333333
2018-08-07 00:00:00+00:00,16.384615384615383,15.79865649076592,10.795833333333333
2018-08-08 00:00:00+00:00,12.692307692307692,12.128986684092325,10.554166666666665
2018-08-09 00:00:00+00:00,12.923076923076923,12.381735790130472,8.6625
2018-08-10 00:00:00+00:00,10.307692307692308,9.787681476745703,7.154166666666666
2018-08-11 00:00:00+00:00,15.384615384615385,14.885294152632053,9.233333333333333
2018-08-12 00:00:00+00:00,12.538461538461538,12.059198474802514,7.3826086956521735
2018-08-13 00:00:00+00:00,7.0,6.54017331805586,4.666666666666665
2018-08-14 00:00:00+00:00,5.923076923076923,5.4820748218589825,5.0375
2018-08-15 00:00:00+00:00,11.23076923076923,10.807990207003275,6.7250000000000005
2018-08-16 00:00:00+00:00,9.846153846153847,9.441006977466973,6.425000000000001
2018-08-17 00:00:00+00:00,5.615384615384615,5.227289815219467,5.325
2018-08-18 00:00:00+00:00,10.076923076923077,9.705311321854026,7.000000000000001
2018-08-19 00:00:00+00:00,9.846153846153847,9.490467376316301,7.233333333333333
2018-08-20 00:00:00+00:00,6.384615384615385,6.044307877992657,2.995833333333333
2018-08-21 00:00:00+00:00,8.23076923076923,7.905305952111129,4.3619047619047615
2018-08-22 00:00:00+00:00,10.461538461538462,10.150396386712172,5.7727272727272725
2018-08-23 00:00:00+00:00,9.923076923076923,9.625744839673764,5.204166666666668
2018-08-24 00:00:00+00:00,6.230769230769231,5.946747815810683,2.625
2018-08-25 00:00:00+00:00,5.461538461538462,5.19034033714147,2.6333333333333333
2018-08-26 00:00:00+00:00,7.846153846153846,7.587303614028938,3.7791666666666663
2018-08-27 00:00:00+00:00,5.384615384615385,5.137649640281668,1.4874999999999998
2018-08-28 00:00:00+00:00,2.769230769230769,2.5336980968395277,0.3916666666666668
2018-08-29 00:00:00+00:00,3.1538461538461537,2.9293071025096187,1.0999999999999999
2018-08-30 00:00:00+00:00,6.076923076923077,5.8629501194471345,2.9958333333333336
2018-08-31 00:00:00+00:00,6.769230769230769,6.565408244149992,4.887499999999999
